Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:23:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:23:45        all      0.06      0.00      0.04      0.00      0.00     99.90
11:23:46        all      0.06      0.00      0.04      0.00      0.00     99.90
11:23:47        all      0.00      0.00      0.00      0.00      0.00    100.00
11:23:48        all      0.00      0.00      0.00      0.00      0.00    100.00
11:23:49        all      0.02      0.00      0.00      0.02      0.00     99.96
11:23:50        all      1.43      0.00     11.08      0.13      0.00     87.36
11:23:51        all      3.94      0.00     28.39      0.00      0.00     67.67
11:23:52        all      3.73      0.00     29.34      0.00      0.00     66.93
11:23:53        all      4.30      0.00     28.97      0.00      0.00     66.73
11:23:54        all      4.04      0.00     30.29      0.00      0.00     65.68
11:23:55        all      3.82      0.00     28.93      0.00      0.00     67.24
11:23:56        all      3.87      0.00     28.91      0.00      0.00     67.21
11:23:57        all      4.69      0.00     30.02      0.00      0.00     65.30
11:23:58        all      3.96      0.00     30.11      0.00      0.00     65.93
11:23:59        all      3.87      0.00     29.17      0.00      0.00     66.96
11:24:00        all      4.04      0.00     28.45      0.00      0.00     67.51
11:24:01        all      4.10      0.00     29.01      0.00      0.00     66.88
11:24:02        all      4.17      0.00     29.56      0.00      0.00     66.27
11:24:03        all      4.16      0.00     28.74      0.00      0.00     67.09
11:24:04        all      4.07      0.00     30.19      0.00      0.00     65.73
11:24:05        all      3.91      0.00     29.64      0.00      0.00     66.46
11:24:06        all      4.48      0.00     29.91      0.00      0.00     65.61
11:24:07        all      3.67      0.00     29.29      0.00      0.00     67.04
11:24:08        all      4.42      0.00     30.08      0.00      0.00     65.51
11:24:09        all      4.13      0.00     30.31      0.00      0.00     65.56
11:24:10        all      4.47      0.00     30.74      0.00      0.00     64.79
Average:        all      3.16      0.00     22.77      0.01      0.00     74.06
