Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:23:41      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:23:42            0       642      5.44      5.49      3.99         0
11:23:43            0       643      5.44      5.49      3.99         0
11:23:44            0       641      5.44      5.49      3.99         0
11:23:45            0       640      5.44      5.49      3.99         0
11:23:46            0       640      5.01      5.39      3.97         0
11:23:47            0       640      5.01      5.39      3.97         0
11:23:48            0       640      5.01      5.39      3.97         0
11:23:49            0       645      5.01      5.39      3.97         0
11:23:50           32       643      5.01      5.39      3.97         0
11:23:51           21       643      7.01      5.80      4.11         0
11:23:52           31       643      7.01      5.80      4.11         0
11:23:53            9       643      7.01      5.80      4.11         0
11:23:54           37       643      7.01      5.80      4.11         0
11:23:55           12       643      7.01      5.80      4.11         0
11:23:56           18       643      8.61      6.15      4.23         0
11:23:57           25       643      8.61      6.15      4.23         0
11:23:58           29       643      8.61      6.15      4.23         0
11:23:59           21       643      8.61      6.15      4.23         0
11:24:00           12       643      8.61      6.15      4.23         0
11:24:01           23       643     10.80      6.65      4.40         0
11:24:02           31       643     10.80      6.65      4.40         0
11:24:03           19       643     10.80      6.65      4.40         0
11:24:04           33       643     10.80      6.65      4.40         0
11:24:05           34       642     10.80      6.65      4.40         0
11:24:06           27       643     12.18      7.00      4.53         0
11:24:07           19       641     12.18      7.00      4.53         0
Average:           17       642      7.82      6.00      4.18         0
