Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:18:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:18:26        all      0.04      0.00      0.02      0.00      0.00     99.94
11:18:27        all      0.02      0.00      0.00      0.00      0.00     99.98
11:18:28        all      0.04      0.00      0.02      0.00      0.00     99.94
11:18:29        all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:30        all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:31        all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:32        all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:33        all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:34        all      0.06      0.00      0.00      0.00      0.00     99.94
11:18:35        all      3.18      0.00      5.92      0.00      0.00     90.90
11:18:36        all      7.24      0.00     11.80      0.02      0.00     80.93
11:18:37        all      7.64      0.00     12.15      0.00      0.00     80.21
11:18:38        all      7.39      0.00     11.57      0.00      0.00     81.04
11:18:39        all      7.39      0.00     11.70      0.00      0.00     80.91
11:18:40        all      7.71      0.00     11.39      0.00      0.00     80.91
11:18:41        all      7.62      0.00     12.36      0.00      0.00     80.02
11:18:42        all      7.18      0.00     13.04      0.00      0.00     79.78
11:18:43        all      7.10      0.00     11.17      0.00      0.00     81.74
11:18:44        all      7.81      0.00     11.12      0.00      0.00     81.07
11:18:45        all      6.83      0.00     10.65      0.00      0.00     82.51
11:18:46        all      7.34      0.00     11.34      0.00      0.00     81.32
11:18:47        all      7.28      0.00     11.49      0.00      0.00     81.23
11:18:48        all      6.73      0.00     11.82      0.00      0.00     81.46
11:18:49        all      6.28      0.00     11.39      0.00      0.00     82.33
11:18:50        all      6.95      0.00     12.12      0.00      0.00     80.93
11:18:51        all      7.01      0.00     12.33      0.00      0.00     80.66
Average:        all      4.53      0.00      7.37      0.00      0.00     88.11
