Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:22:37      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:22:38            0       654      2.78      4.81      3.66         0
11:22:39            0       654      2.78      4.81      3.66         0
11:22:40            0       653      2.56      4.73      3.64         0
11:22:41            0       652      2.56      4.73      3.64         0
11:22:42            0       652      2.56      4.73      3.64         0
11:22:43            0       652      2.56      4.73      3.64         0
11:22:44            0       652      2.56      4.73      3.64         0
11:22:45            0       654      2.35      4.65      3.62         0
11:22:46            0       655      2.35      4.65      3.62         0
11:22:47           32       655      2.35      4.65      3.62         0
11:22:48           32       655      2.35      4.65      3.62         0
11:22:49           26       655      2.35      4.65      3.62         0
11:22:50           20       655      4.09      4.97      3.73         0
11:22:51           31       655      4.09      4.97      3.73         0
11:22:52           15       655      4.09      4.97      3.73         0
11:22:53           29       655      4.09      4.97      3.73         0
11:22:54           31       655      4.09      4.97      3.73         0
11:22:55           29       655      6.24      5.40      3.88         0
11:22:56           36       655      6.24      5.40      3.88         0
11:22:57           31       655      6.24      5.40      3.88         0
11:22:58           16       655      6.24      5.40      3.88         0
11:22:59           23       655      6.24      5.40      3.88         0
11:23:00           33       655      7.91      5.76      4.00         0
11:23:01           30       654      7.91      5.76      4.00         0
11:23:02           35       655      7.91      5.76      4.00         0
11:23:03           32       653      7.91      5.76      4.00         0
Average:           18       654      4.36      5.05      3.76         0
