Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:22:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:22:38        all      0.04      0.00      0.00      0.02      0.00     99.94
11:22:39        all      0.06      0.00      0.00      0.00      0.00     99.94
11:22:40        all      0.04      0.00      0.02      0.00      0.00     99.94
11:22:41        all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:42        all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:43        all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:44        all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:45        all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:46        all      0.06      0.00      0.02      0.00      0.00     99.92
11:22:47        all      7.61      0.00      4.63      0.00      0.00     87.76
11:22:48        all     38.27      0.00     23.84      0.00      0.00     37.89
11:22:49        all     39.38      0.00     23.08      0.00      0.00     37.54
11:22:50        all     37.65      0.00     23.60      0.00      0.00     38.75
11:22:51        all     37.78      0.00     24.44      0.00      0.00     37.78
11:22:52        all     39.42      0.00     23.33      0.00      0.00     37.25
11:22:53        all     37.90      0.00     24.22      0.00      0.00     37.88
11:22:54        all     38.98      0.00     23.08      0.00      0.00     37.94
11:22:55        all     38.31      0.00     24.32      0.00      0.00     37.38
11:22:56        all     38.88      0.00     23.98      0.00      0.00     37.14
11:22:57        all     38.89      0.00     23.08      0.00      0.00     38.03
11:22:58        all     38.47      0.00     23.63      0.00      0.00     37.91
11:22:59        all     39.02      0.00     23.90      0.00      0.00     37.08
11:23:00        all     38.25      0.00     24.04      0.00      0.00     37.72
11:23:01        all     39.48      0.00     23.49      0.00      0.00     37.03
11:23:02        all     39.36      0.00     23.77      0.00      0.00     36.87
11:23:03        all     39.25      0.00     24.16      0.00      0.00     36.60
Average:        all     23.92      0.00     14.67      0.00      0.00     61.42
