Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:20:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:20:36        all      0.12      0.00      0.02      0.00      0.00     99.85
11:20:37        all      0.02      0.00      0.04      0.00      0.00     99.94
11:20:38        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:39        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:40        all      0.04      0.00      0.00      0.02      0.00     99.94
11:20:41        all      1.51      0.00     10.03      0.08      0.00     88.38
11:20:42        all      2.64      0.00     17.39      0.00      0.00     79.98
11:20:43        all      3.43      0.00     18.05      0.00      0.00     78.52
11:20:44        all      3.56      0.00     17.55      0.00      0.00     78.90
11:20:45        all      3.91      0.00     18.57      0.00      0.00     77.52
11:20:46        all      3.34      0.00     18.39      0.00      0.00     78.26
11:20:47        all      3.38      0.00     15.48      0.00      0.00     81.13
11:20:48        all      3.33      0.00     17.57      0.00      0.00     79.10
11:20:49        all      3.16      0.00     17.10      0.00      0.00     79.73
11:20:50        all      3.35      0.00     17.51      0.00      0.00     79.14
11:20:51        all      3.58      0.00     18.21      0.00      0.00     78.21
11:20:52        all      3.22      0.00     17.63      0.00      0.00     79.16
11:20:53        all      3.66      0.00     17.17      0.00      0.00     79.16
11:20:54        all      3.71      0.00     16.95      0.00      0.00     79.34
11:20:55        all      3.29      0.00     17.76      0.00      0.00     78.94
11:20:56        all      3.30      0.00     17.32      0.00      0.00     79.38
11:20:57        all      3.73      0.00     19.11      0.00      0.00     77.16
11:20:58        all      3.37      0.00     16.25      0.00      0.00     80.39
11:20:59        all      3.46      0.00     16.90      0.00      0.00     79.65
11:21:00        all      4.11      0.00     19.79      0.00      0.00     76.11
11:21:01        all      3.37      0.00     17.73      0.00      0.00     78.90
Average:        all      2.68      0.00     13.78      0.00      0.00     83.54
