Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:20:36      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:20:37            0       573      1.45      2.56      1.96         0
11:20:38            0       572      1.45      2.56      1.96         0
11:20:39            0       572      1.45      2.56      1.96         0
11:20:40            0       572      1.45      2.56      1.96         0
11:20:41           15       649      1.45      2.56      1.96         0
11:20:42            1       649      2.14      2.68      2.00         0
11:20:43           18       648      2.14      2.68      2.00         0
11:20:44            6       648      2.14      2.68      2.00         0
11:20:45           17       648      2.14      2.68      2.00         0
11:20:46            7       648      2.14      2.68      2.00         0
11:20:47            8       648      2.77      2.81      2.04         0
11:20:48           14       648      2.77      2.81      2.04         0
11:20:49            4       648      2.77      2.81      2.04         0
11:20:50            2       648      2.77      2.81      2.04         0
11:20:51           14       648      2.77      2.81      2.04         0
11:20:52            4       648      3.51      2.96      2.10         0
11:20:53            6       648      3.51      2.96      2.10         0
11:20:54           12       648      3.51      2.96      2.10         0
11:20:55           11       648      3.51      2.96      2.10         0
11:20:56            8       648      3.51      2.96      2.10         0
11:20:57           10       648      4.03      3.08      2.14         0
11:20:58            3       648      4.03      3.08      2.14         0
11:20:59            7       648      4.03      3.08      2.14         0
11:21:00            5       647      4.03      3.08      2.14         0
11:21:01            6       647      4.03      3.08      2.14         0
11:21:02            4       645      4.11      3.11      2.16         0
Average:            7       636      2.83      2.83      2.05         0
