Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:21:34        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:21:35        all      0.06      0.00      0.00      0.00      0.00     99.94
11:21:36        all      0.06      0.00      0.00      0.00      0.00     99.94
11:21:37        all      0.02      0.00      0.04      0.00      0.00     99.94
11:21:38        all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:39        all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:40        all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:41        all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:42        all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:43        all      0.02      0.00      0.02      0.00      0.00     99.96
11:21:44        all      5.46      0.00      4.87      0.00      0.00     89.67
11:21:45        all     12.71      0.00     12.46      0.00      0.00     74.82
11:21:46        all     11.58      0.00     11.23      0.00      0.00     77.20
11:21:47        all     13.58      0.00     12.32      0.00      0.00     74.10
11:21:48        all     12.33      0.00     12.08      0.00      0.00     75.59
11:21:49        all     12.36      0.00     11.27      0.00      0.00     76.37
11:21:50        all     11.52      0.00     11.30      0.00      0.00     77.18
11:21:51        all     12.76      0.00     11.58      0.00      0.00     75.66
11:21:52        all     12.38      0.00     10.88      0.00      0.00     76.75
11:21:53        all     11.78      0.00     11.22      0.00      0.00     77.00
11:21:54        all     13.43      0.00     11.46      0.00      0.00     75.11
11:21:55        all     12.38      0.00     10.95      0.00      0.00     76.66
11:21:56        all     12.61      0.00     11.01      0.00      0.00     76.38
11:21:57        all     12.67      0.00     11.79      0.00      0.00     75.54
11:21:58        all     12.64      0.00     12.45      0.00      0.00     74.90
11:21:59        all     11.93      0.00     11.21      0.00      0.00     76.86
11:22:00        all     12.96      0.00     11.22      0.00      0.00     75.82
Average:        all      7.81      0.00      7.20      0.00      0.00     84.99
