Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:21:39      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:21:40            0       574      2.29      2.76      2.07         0
11:21:41            0       572      2.29      2.76      2.07         0
11:21:42            0       572      2.10      2.72      2.06         0
11:21:43            0       572      2.10      2.72      2.06         0
11:21:44            2       645      2.10      2.72      2.06         0
11:21:45            0       645      2.10      2.72      2.06         0
11:21:46           17       645      2.10      2.72      2.06         0
11:21:47           13       645      2.10      2.70      2.06         0
11:21:48            2       645      2.10      2.70      2.06         0
11:21:49           15       645      2.10      2.70      2.06         0
11:21:50            4       645      2.10      2.70      2.06         0
11:21:51           20       645      2.10      2.70      2.06         0
11:21:52           10       645      2.09      2.69      2.06         0
11:21:53            5       645      2.09      2.69      2.06         0
11:21:54            7       645      2.09      2.69      2.06         0
11:21:55           13       645      2.09      2.69      2.06         0
11:21:56            2       645      2.09      2.69      2.06         0
11:21:57           10       645      2.32      2.73      2.08         0
11:21:58           13       645      2.32      2.73      2.08         0
11:21:59            2       645      2.32      2.73      2.08         0
11:22:00            3       645      2.32      2.73      2.08         0
11:22:01            8       645      2.32      2.73      2.08         0
11:22:02           11       645      2.38      2.74      2.08         0
11:22:03           12       644      2.38      2.74      2.08         0
11:22:04            4       644      2.38      2.74      2.08         0
11:22:05            7       642      2.38      2.74      2.08         0
Average:            7       634      2.20      2.72      2.07         0
