Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:20:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:20:32        all      0.04      0.00      0.00      0.00      0.00     99.96
11:20:33        all      0.02      0.00      0.00      0.00      0.00     99.98
11:20:34        all      0.04      0.00      0.02      0.00      0.00     99.94
11:20:35        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:36        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:37        all      0.00      0.00      0.02      0.00      0.00     99.98
11:20:38        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:39        all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:40        all      0.04      0.00      0.02      0.00      0.00     99.94
11:20:41        all      5.18      0.00      5.66      0.00      0.00     89.16
11:20:42        all     12.27      0.00     12.94      0.00      0.00     74.80
11:20:43        all     13.17      0.00     11.95      0.00      0.00     74.88
11:20:44        all     12.21      0.00     11.46      0.00      0.00     76.34
11:20:45        all     11.37      0.00     11.11      0.00      0.00     77.52
11:20:46        all     12.10      0.00     11.95      0.00      0.00     75.96
11:20:47        all     11.61      0.00     11.00      0.00      0.00     77.39
11:20:48        all     12.40      0.00     11.07      0.00      0.00     76.54
11:20:49        all     12.21      0.00     11.44      0.00      0.00     76.34
11:20:50        all     11.78      0.00     12.21      0.00      0.00     76.01
11:20:51        all     12.10      0.00     11.82      0.00      0.00     76.08
11:20:52        all     11.90      0.00     11.58      0.00      0.00     76.51
11:20:53        all     11.45      0.00     11.27      0.00      0.00     77.28
11:20:54        all     11.75      0.00     11.29      0.00      0.00     76.96
11:20:55        all     12.65      0.00     12.36      0.00      0.00     74.99
11:20:56        all     11.35      0.00     11.80      0.00      0.00     76.85
11:20:57        all     12.18      0.00     10.70      0.00      0.00     77.12
Average:        all      7.53      0.00      7.30      0.00      0.00     85.17
