Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:20:31      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:20:32            0       650      2.79      5.65      3.72         0
11:20:33            0       651      2.79      5.65      3.72         0
11:20:34            0       650      2.79      5.65      3.72         0
11:20:35            0       650      2.57      5.55      3.70         0
11:20:36            0       650      2.57      5.55      3.70         0
11:20:37            0       650      2.57      5.55      3.70         0
11:20:38            0       650      2.57      5.55      3.70         0
11:20:39            0       655      2.57      5.55      3.70         0
11:20:40            8       653      2.44      5.48      3.69         0
11:20:41           13       653      2.44      5.48      3.69         0
11:20:42           12       653      2.44      5.48      3.69         0
11:20:43            1       653      2.44      5.48      3.69         0
11:20:44           13       653      2.44      5.48      3.69         0
11:20:45           15       653      2.89      5.52      3.71         0
11:20:46           12       653      2.89      5.52      3.71         0
11:20:47            4       653      2.89      5.52      3.71         0
11:20:48           22       653      2.89      5.52      3.71         0
11:20:49            1       653      2.89      5.52      3.71         0
11:20:50           14       653      3.46      5.60      3.74         0
11:20:51           15       653      3.46      5.60      3.74         0
11:20:52           12       653      3.46      5.60      3.74         0
11:20:53           16       653      3.46      5.60      3.74         0
11:20:54           15       653      3.46      5.60      3.74         0
11:20:55            3       652      3.66      5.60      3.76         0
11:20:56            5       653      3.66      5.60      3.76         0
11:20:57           18       651      3.66      5.60      3.76         0
Average:            8       652      2.93      5.56      3.72         0
