Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:08:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:08:46        all      0.04      0.00      0.04      0.02      0.00     99.90
11:08:47        all      0.04      0.00      0.00      0.00      0.00     99.96
11:08:48        all      0.02      0.00      0.02      0.00      0.00     99.96
11:08:49        all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:50        all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:51        all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:52        all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:53        all      0.02      0.00      0.00      0.00      0.00     99.98
11:08:54        all      0.04      0.00      0.02      0.00      0.00     99.94
11:08:55        all      6.19      0.00      6.55      0.00      0.00     87.26
11:08:56        all     11.52      0.00     12.13      0.00      0.00     76.35
11:08:57        all     12.05      0.00     11.29      0.00      0.00     76.67
11:08:58        all     11.81      0.00     10.44      0.00      0.00     77.75
11:08:59        all     12.05      0.00     11.70      0.00      0.00     76.25
11:09:00        all     13.50      0.00     12.13      0.00      0.00     74.36
11:09:01        all     11.54      0.00     11.72      0.00      0.00     76.74
11:09:02        all     13.71      0.00     11.81      0.00      0.00     74.47
11:09:03        all     12.86      0.00     11.96      0.00      0.00     75.18
11:09:04        all     13.29      0.00     11.28      0.00      0.00     75.43
11:09:05        all     12.90      0.00     11.29      0.00      0.00     75.80
11:09:06        all     12.50      0.00     11.31      0.02      0.00     76.17
11:09:07        all     12.21      0.00     11.91      0.00      0.00     75.89
11:09:08        all     12.07      0.00     10.90      0.00      0.00     77.03
11:09:09        all     12.02      0.00     10.89      0.00      0.00     77.09
11:09:10        all     12.17      0.00     11.96      0.00      0.00     75.87
11:09:11        all     11.80      0.00     10.68      0.00      0.00     77.53
Average:        all      7.77      0.00      7.22      0.00      0.00     85.01
