Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:14:01        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:14:02        all      0.10      0.00      0.00      0.00      0.00     99.90
11:14:03        all      0.06      0.00      0.02      0.00      0.00     99.92
11:14:04        all      0.02      0.00      0.04      0.00      0.00     99.94
11:14:05        all      0.02      0.00      0.00      0.00      0.00     99.98
11:14:06        all      0.02      0.00      0.00      0.00      0.00     99.98
11:14:07        all      0.02      0.00      0.00      0.00      0.00     99.98
11:14:08        all      0.00      0.00      0.02      0.00      0.00     99.98
11:14:09        all      0.02      0.00      0.00      0.00      0.00     99.98
11:14:10        all      0.02      0.00      0.04      0.00      0.00     99.94
11:14:11        all     11.34      0.00      4.53      0.00      0.00     84.13
11:14:12        all     29.39      0.00     12.32      0.00      0.00     58.29
11:14:13        all     31.72      0.00     12.24      0.00      0.00     56.04
11:14:14        all     31.92      0.00     12.64      0.00      0.00     55.44
11:14:15        all     30.36      0.00     13.51      0.00      0.00     56.13
11:14:16        all     31.87      0.00     11.92      0.00      0.00     56.21
11:14:17        all     29.56      0.00     11.55      0.00      0.00     58.88
11:14:18        all     31.91      0.00     12.41      0.00      0.00     55.69
11:14:19        all     31.79      0.00     11.64      0.00      0.00     56.57
11:14:20        all     31.27      0.00     11.93      0.00      0.00     56.80
11:14:21        all     30.63      0.00     13.01      0.00      0.00     56.37
11:14:22        all     29.80      0.00     12.46      0.00      0.00     57.74
11:14:23        all     29.38      0.00     12.73      0.00      0.00     57.89
11:14:24        all     31.37      0.00     12.41      0.00      0.00     56.22
11:14:25        all     30.19      0.00     12.20      0.00      0.00     57.61
11:14:26        all     30.16      0.00     12.10      0.00      0.00     57.74
11:14:27        all     31.12      0.00     12.43      0.00      0.00     56.45
Average:        all     19.22      0.00      7.71      0.00      0.00     73.08
