Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:09:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:09:49        all      0.04      0.00      0.06      0.00      0.00     99.90
11:09:50        all      0.06      0.00      0.04      0.00      0.00     99.90
11:09:51        all      0.02      0.00      0.02      0.00      0.00     99.96
11:09:52        all      0.02      0.00      0.02      0.00      0.00     99.96
11:09:53        all      0.04      0.00      0.02      0.00      0.00     99.94
11:09:54        all      0.02      0.00      0.02      0.00      0.00     99.96
11:09:55        all      0.02      0.00      0.02      0.00      0.00     99.96
11:09:56        all      0.00      0.00      0.04      0.00      0.00     99.96
11:09:57        all      0.06      0.00      0.00      0.00      0.00     99.94
11:09:58        all     16.06      0.00      9.88      0.00      0.00     74.06
11:09:59        all     39.75      0.00     23.22      0.00      0.00     37.03
11:10:00        all     39.94      0.00     23.20      0.00      0.00     36.86
11:10:01        all     39.00      0.00     23.29      0.00      0.00     37.70
11:10:02        all     38.19      0.00     23.67      0.00      0.00     38.15
11:10:03        all     38.48      0.00     23.81      0.00      0.00     37.71
11:10:04        all     38.85      0.00     23.36      0.00      0.00     37.79
11:10:05        all     39.86      0.00     22.50      0.00      0.00     37.64
11:10:06        all     39.49      0.00     23.57      0.00      0.00     36.94
11:10:07        all     38.70      0.00     24.33      0.00      0.00     36.97
11:10:08        all     38.90      0.00     23.01      0.00      0.00     38.09
11:10:09        all     38.96      0.00     23.63      0.00      0.00     37.41
11:10:10        all     37.18      0.00     25.06      0.00      0.00     37.76
11:10:11        all     38.82      0.00     23.70      0.00      0.00     37.47
11:10:12        all     38.53      0.00     23.44      0.00      0.00     38.03
11:10:13        all     38.50      0.00     23.09      0.00      0.00     38.41
11:10:14        all     37.21      0.00     24.66      0.00      0.00     38.13
Average:        all     24.28      0.00     14.78      0.00      0.00     60.94
