procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95744444  23164 820844    0    0    50  1794 153924    7  3  2 95  0  0  0
 0  0      0 95744016  23168 820852    0    0     0    17  754  460  0  0 100  0  0  0
 0  0      0 95746584  23168 820856    0    0     0     0  635  444  0  0 100  0  0  0
 0  0      0 95748104  23168 820864    0    0     0     0  839  477  0  0 100  0  0  0
 0  0      0 95747180  23168 821028    0    0     0     0  386  254  0  0 100  0  0  0
 0  0      0 95750436  23168 821044    0    0     0     0  131  128  0  0 100  0  0  0
 0  0      0 95750436  23168 821064    0    0     0     0  112  122  0  0 100  0  0  0
 0  0      0 95750184  23168 821084    0    0     0    10  199  216  0  0 100  0  0  0
 0  0      0 95750184  23168 821100    0    0     0     0  138  171  0  0 100  0  0  0
 0  0      0 95750184  23168 821120    0    0     0     0  231  160  0  0 100  0  0  0
 0  0      0 95746940  23168 821160    0    0     0     0 1139  285  0  0 100  0  0  0
29  0      0 95642484  23168 821272    0    0     0     0 804539 198900 27  9 64  0  0  0
 4  0      0 95642480  23168 821292    0    0     0    15 1080136 261501 35 12 53  0  0  0
12  0      0 95636868  23168 821316    0    0     0     0 1081187 262151 36 14 51  0  0  0
13  0      0 95637144  23168 821336    0    0     0     0 1082205 262473 35 14 51  0  0  0
24  0      0 95636892  23168 821352    0    0     0     0 1078553 263410 35 14 51  0  0  0
 9  0      0 95632548  23168 821376    0    0     0     0 1080051 262396 36 13 52  0  0  0
24  0      0 95631044  23172 821396    0    0     0     5 1081598 261854 36 12 51  0  0  0
23  0      0 95630544  23172 821412    0    0     0     0 1080153 263430 36 14 51  0  0  0
19  0      0 95630548  23172 821432    0    0     0     0 1075886 262124 35 13 51  0  0  0
19  0      0 95630040  23172 821452    0    0     0     0 1076454 263124 37 13 50  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  0      0 95629536  23172 821472    0    0     0     0 1079263 261950 36 13 51  0  0  0
18  0      0 95629036  23172 821488    0    0     0     5 1076037 261613 36 12 52  0  0  0
23  0      0 95628776  23172 821512    0    0     0     0 1074854 262806 35 12 52  0  0  0
24  0      0 95627272  23172 821532    0    0     0     0 1074806 261379 37 12 51  0  0  0
15  0      0 95627268  23172 821552    0    0     0     0 1079436 261708 36 13 51  0  0  0
