Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:14:01      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:14:02            0       651      2.45      3.66      1.90         0
11:14:03            0       652      2.45      3.66      1.90         0
11:14:04            0       650      2.25      3.59      1.89         0
11:14:05            0       650      2.25      3.59      1.89         0
11:14:06            0       650      2.25      3.59      1.89         0
11:14:07            0       650      2.25      3.59      1.89         0
11:14:08            0       650      2.25      3.59      1.89         0
11:14:09            0       652      2.07      3.53      1.88         0
11:14:10           13       653      2.07      3.53      1.88         0
11:14:11           32       653      2.07      3.53      1.88         0
11:14:12           15       653      2.07      3.53      1.88         0
11:14:13           11       653      2.07      3.53      1.88         0
11:14:14           16       653      4.39      3.99      2.04         0
11:14:15           17       653      4.39      3.99      2.04         0
11:14:16           22       653      4.39      3.99      2.04         0
11:14:17           18       653      4.39      3.99      2.04         0
11:14:18           19       653      4.39      3.99      2.04         0
11:14:19           25       653      5.48      4.22      2.13         0
11:14:20           34       653      5.48      4.22      2.13         0
11:14:21           23       653      5.48      4.22      2.13         0
11:14:22           23       653      5.48      4.22      2.13         0
11:14:23           32       653      5.48      4.22      2.13         0
11:14:24           16       653      6.16      4.39      2.19         0
11:14:25           21       652      6.16      4.39      2.19         0
11:14:26           30       653      6.16      4.39      2.19         0
11:14:27            7       651      6.16      4.39      2.19         0
Average:           14       652      3.87      3.90      2.01         0
