Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:07:46        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:07:47        all      0.08      0.00      0.00      0.00      0.00     99.92
11:07:48        all      0.06      0.00      0.00      0.00      0.00     99.94
11:07:49        all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:50        all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:51        all      0.04      0.00      0.00      0.02      0.00     99.94
11:07:52        all      1.46      0.00      7.34      0.11      0.00     91.09
11:07:53        all      3.12      0.00     18.16      0.00      0.00     78.73
11:07:54        all      2.98      0.00     16.22      0.00      0.00     80.80
11:07:55        all      3.06      0.00     17.56      0.00      0.00     79.38
11:07:56        all      3.34      0.00     16.61      0.00      0.00     80.05
11:07:57        all      3.13      0.00     17.99      0.00      0.00     78.87
11:07:58        all      3.31      0.00     18.63      0.00      0.00     78.06
11:07:59        all      3.07      0.00     17.17      0.00      0.00     79.76
11:08:00        all      3.67      0.00     19.31      0.00      0.00     77.03
11:08:01        all      3.26      0.00     17.95      0.00      0.00     78.79
11:08:02        all      3.36      0.00     17.72      0.00      0.00     78.92
11:08:03        all      3.23      0.00     16.45      0.00      0.00     80.32
11:08:04        all      3.28      0.00     16.50      0.00      0.00     80.22
11:08:05        all      3.79      0.00     19.13      0.00      0.00     77.08
11:08:06        all      3.12      0.00     19.02      0.00      0.00     77.86
11:08:07        all      3.26      0.00     17.93      0.00      0.00     78.81
11:08:08        all      3.36      0.00     17.58      0.00      0.00     79.07
11:08:09        all      3.32      0.00     16.83      0.00      0.00     79.86
11:08:10        all      3.45      0.00     17.52      0.00      0.00     79.04
11:08:11        all      3.77      0.00     17.27      0.00      0.00     78.97
11:08:12        all      3.11      0.00     18.46      0.00      0.00     78.44
Average:        all      2.57      0.00     13.73      0.01      0.00     83.70
