Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:30:07      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:30:08            0       634      5.81      5.89      4.75         0
11:30:09            0       635      5.81      5.89      4.75         0
11:30:10            0       634      5.81      5.89      4.75         0
11:30:11            0       634      5.35      5.79      4.72         0
11:30:12            0       634      5.35      5.79      4.72         0
11:30:13            0       634      5.35      5.79      4.72         0
11:30:14            0       634      5.35      5.79      4.72         0
11:30:15            0       634      5.35      5.79      4.72         0
11:30:16            0       637      4.92      5.70      4.70         0
11:30:17           33       637      4.92      5.70      4.70         0
11:30:18           20       637      4.92      5.70      4.70         0
11:30:19           23       637      4.92      5.70      4.70         0
11:30:20           31       637      4.92      5.70      4.70         0
11:30:21           27       637      5.89      5.88      4.76         0
11:30:22           37       637      5.89      5.88      4.76         0
11:30:23           38       637      5.89      5.88      4.76         0
11:30:24           25       637      5.89      5.88      4.76         0
11:30:25           22       637      5.89      5.88      4.76         0
11:30:26           25       637      7.02      6.12      4.85         0
11:30:27           38       637      7.02      6.12      4.85         0
11:30:28           40       637      7.02      6.12      4.85         0
11:30:29           38       637      7.02      6.12      4.85         0
11:30:30           14       637      7.02      6.12      4.85         0
11:30:31           18       637      8.54      6.45      4.96         0
11:30:32           25       637      8.54      6.45      4.96         0
11:30:33           32       635      8.54      6.45      4.96         0
Average:           19       636      6.11      5.94      4.78         0
