Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:30:12      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:30:13            0       571      2.97      3.39      2.72         0
11:30:14            0       572      2.97      3.39      2.72         0
11:30:15            0       571      2.97      3.39      2.72         0
11:30:16            0       571      2.97      3.39      2.72         0
11:30:17            0       573      2.97      3.39      2.72         0
11:30:18           18       635      2.74      3.34      2.70         0
11:30:19           16       635      2.74      3.34      2.70         0
11:30:20           14       635      2.74      3.34      2.70         0
11:30:21           16       635      2.74      3.34      2.70         0
11:30:22           10       635      2.74      3.34      2.70         0
11:30:23           19       635      4.12      3.61      2.80         0
11:30:24           16       635      4.12      3.61      2.80         0
11:30:25            8       635      4.12      3.61      2.80         0
11:30:26           15       635      4.12      3.61      2.80         0
11:30:27           16       635      4.12      3.61      2.80         0
11:30:28           13       635      4.83      3.77      2.85         0
11:30:29           18       635      4.83      3.77      2.85         0
11:30:30           25       635      4.83      3.77      2.85         0
11:30:31           13       634      4.83      3.77      2.85         0
11:30:32           23       634      4.83      3.77      2.85         0
11:30:33            9       634      5.24      3.87      2.89         0
11:30:34           11       634      5.24      3.87      2.89         0
11:30:35           15       634      5.24      3.87      2.89         0
11:30:36           21       633      5.24      3.87      2.89         0
11:30:37           18       633      5.24      3.87      2.89         0
11:30:38           17       631      6.19      4.09      2.97         0
Average:           13       622      4.07      3.62      2.80         0
