Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:28:01        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:28:02        all      0.08      0.00      0.00      0.02      0.00     99.90
11:28:03        all      0.04      0.00      0.02      0.00      0.00     99.94
11:28:04        all      0.02      0.00      0.00      0.00      0.00     99.98
11:28:05        all      0.00      0.00      0.02      0.00      0.00     99.98
11:28:06        all      0.00      0.00      0.02      0.00      0.00     99.98
11:28:07        all      0.00      0.00      0.02      0.00      0.00     99.98
11:28:08        all      0.02      0.00      0.00      0.00      0.00     99.98
11:28:09        all      0.02      0.00      0.00      0.00      0.00     99.98
11:28:10        all      0.08      0.00      0.04      0.00      0.00     99.88
11:28:11        all      7.77      0.00      7.22      0.00      0.00     85.01
11:28:12        all     13.32      0.00     11.44      0.00      0.00     75.24
11:28:13        all     12.37      0.00     12.73      0.00      0.00     74.90
11:28:14        all     12.89      0.00     12.64      0.00      0.00     74.47
11:28:15        all     12.68      0.00     12.08      0.00      0.00     75.24
11:28:16        all     12.09      0.00     11.59      0.00      0.00     76.33
11:28:17        all     12.71      0.00     11.82      0.00      0.00     75.47
11:28:18        all     12.79      0.00     11.73      0.00      0.00     75.48
11:28:19        all     13.72      0.00     11.66      0.00      0.00     74.62
11:28:20        all     14.24      0.00     11.94      0.00      0.00     73.82
11:28:21        all     13.67      0.00     12.44      0.00      0.00     73.89
11:28:22        all     12.93      0.00     10.68      0.00      0.00     76.39
11:28:23        all     14.23      0.00     11.84      0.00      0.00     73.93
11:28:24        all     13.26      0.00     11.63      0.00      0.00     75.11
11:28:25        all     12.18      0.00     10.14      0.00      0.00     77.68
11:28:26        all     13.14      0.00     12.05      0.00      0.00     74.80
11:28:27        all     12.96      0.00     11.09      0.04      0.00     75.91
Average:        all      8.27      0.00      7.42      0.00      0.00     84.31
