Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:30:11        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:30:12        all      0.04      0.00      0.00      0.00      0.00     99.96
11:30:13        all      0.06      0.00      0.00      0.00      0.00     99.94
11:30:14        all      0.00      0.00      0.00      0.00      0.00    100.00
11:30:15        all      0.00      0.00      0.00      0.00      0.00    100.00
11:30:16        all      0.00      0.00      0.00      0.02      0.00     99.98
11:30:17        all      0.06      0.00      0.00      0.08      0.00     99.85
11:30:18        all      3.83      0.00     23.25      0.00      0.00     72.92
11:30:19        all      4.42      0.00     29.45      0.00      0.00     66.13
11:30:20        all      4.33      0.00     29.41      0.00      0.00     66.26
11:30:21        all      4.57      0.00     29.00      0.00      0.00     66.43
11:30:22        all      4.17      0.00     29.80      0.00      0.00     66.03
11:30:23        all      4.20      0.00     29.78      0.00      0.00     66.02
11:30:24        all      4.30      0.00     29.61      0.00      0.00     66.10
11:30:25        all      4.15      0.00     29.64      0.00      0.00     66.21
11:30:26        all      4.01      0.00     30.39      0.00      0.00     65.60
11:30:27        all      4.00      0.00     28.28      0.00      0.00     67.72
11:30:28        all      4.15      0.00     28.35      0.00      0.00     67.49
11:30:29        all      4.40      0.00     29.83      0.00      0.00     65.77
11:30:30        all      4.81      0.00     28.80      0.00      0.00     66.39
11:30:31        all      4.35      0.00     28.72      0.00      0.00     66.93
11:30:32        all      4.52      0.00     29.45      0.00      0.00     66.03
11:30:33        all      4.17      0.00     29.04      0.00      0.00     66.79
11:30:34        all      4.46      0.00     29.52      0.00      0.00     66.02
11:30:35        all      4.25      0.00     29.69      0.00      0.00     66.06
11:30:36        all      4.23      0.00     30.63      0.00      0.00     65.14
11:30:37        all      4.30      0.00     29.21      0.00      0.00     66.49
Average:        all      3.24      0.00     21.99      0.00      0.00     74.76
