Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:26:01        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:26:02        all      0.06      0.00      0.02      0.00      0.00     99.92
11:26:03        all      0.10      0.00      0.04      0.00      0.00     99.85
11:26:04        all      0.00      0.00      0.00      0.00      0.00    100.00
11:26:05        all      0.00      0.00      0.00      0.00      0.00    100.00
11:26:06        all      0.04      0.00      0.00      0.00      0.00     99.96
11:26:07        all      2.05      0.00      9.41      0.11      0.00     88.43
11:26:08        all      3.77      0.00     16.95      0.00      0.00     79.28
11:26:09        all      2.76      0.00     16.15      0.00      0.00     81.09
11:26:10        all      3.09      0.00     16.33      0.00      0.00     80.59
11:26:11        all      3.45      0.00     16.27      0.00      0.00     80.28
11:26:12        all      3.17      0.00     17.33      0.00      0.00     79.50
11:26:13        all      3.47      0.00     16.64      0.00      0.00     79.88
11:26:14        all      3.07      0.00     17.56      0.00      0.00     79.37
11:26:15        all      2.84      0.00     16.76      0.00      0.00     80.40
11:26:16        all      3.27      0.00     15.98      0.00      0.00     80.75
11:26:17        all      3.01      0.00     16.70      0.02      0.00     80.27
11:26:18        all      3.55      0.00     16.94      0.00      0.00     79.51
11:26:19        all      3.97      0.00     18.90      0.00      0.00     77.13
11:26:20        all      3.55      0.00     18.73      0.00      0.00     77.71
11:26:21        all      3.39      0.00     16.93      0.00      0.00     79.68
11:26:22        all      3.58      0.00     16.95      0.00      0.00     79.47
11:26:23        all      2.83      0.00     15.17      0.00      0.00     82.00
11:26:24        all      3.57      0.00     17.72      0.00      0.00     78.71
11:26:25        all      3.76      0.00     17.63      0.00      0.00     78.61
11:26:26        all      2.98      0.00     17.93      0.00      0.00     79.09
11:26:27        all      3.78      0.00     18.82      0.00      0.00     77.40
Average:        all      2.63      0.00     13.37      0.01      0.00     84.00
