Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:24:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:24:59        all      0.06      0.00      0.00      0.00      0.00     99.94
11:25:00        all      0.02      0.00      0.02      0.00      0.00     99.96
11:25:01        all      0.00      0.00      0.00      0.00      0.00    100.00
11:25:02        all      0.00      0.00      0.00      0.00      0.00    100.00
11:25:03        all      0.04      0.00      0.00      0.02      0.00     99.94
11:25:04        all      1.82      0.00      8.13      0.09      0.00     89.97
11:25:05        all      3.78      0.00     18.72      0.00      0.00     77.50
11:25:06        all      3.29      0.00     18.13      0.00      0.00     78.57
11:25:07        all      3.28      0.00     16.12      0.00      0.00     80.60
11:25:08        all      3.66      0.00     17.72      0.00      0.00     78.62
11:25:09        all      3.49      0.00     18.31      0.00      0.00     78.20
11:25:10        all      3.74      0.00     18.04      0.00      0.00     78.22
11:25:11        all      3.89      0.00     19.18      0.00      0.00     76.93
11:25:12        all      3.21      0.00     17.36      0.00      0.00     79.43
11:25:13        all      3.58      0.00     16.95      0.00      0.00     79.47
11:25:14        all      3.90      0.00     18.11      0.00      0.00     77.98
11:25:15        all      3.39      0.00     17.75      0.00      0.00     78.86
11:25:16        all      3.15      0.00     16.67      0.00      0.00     80.19
11:25:17        all      3.50      0.00     16.17      0.00      0.00     80.33
11:25:18        all      3.87      0.00     18.78      0.00      0.00     77.35
11:25:19        all      3.68      0.00     19.38      0.00      0.00     76.94
11:25:20        all      3.91      0.00     18.21      0.00      0.00     77.87
11:25:21        all      3.41      0.00     17.73      0.00      0.00     78.86
11:25:22        all      3.85      0.00     18.00      0.00      0.00     78.15
11:25:23        all      3.57      0.00     18.41      0.00      0.00     78.02
11:25:24        all      3.38      0.00     17.70      0.00      0.00     78.91
Average:        all      2.80      0.00     13.91      0.00      0.00     83.29
