Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:29:08        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:29:09        all      0.06      0.00      0.02      0.00      0.00     99.92
11:29:10        all      0.04      0.00      0.04      0.00      0.00     99.92
11:29:11        all      0.00      0.00      0.00      0.00      0.00    100.00
11:29:12        all      0.00      0.00      0.00      0.00      0.00    100.00
11:29:13        all      0.02      0.00      0.02      0.00      0.00     99.96
11:29:14        all      2.27      0.00     15.97      0.13      0.00     81.63
11:29:15        all      3.99      0.00     28.61      0.00      0.00     67.40
11:29:16        all      4.03      0.00     29.46      0.00      0.00     66.52
11:29:17        all      4.14      0.00     28.49      0.00      0.00     67.38
11:29:18        all      4.59      0.00     28.69      0.00      0.00     66.72
11:29:19        all      4.07      0.00     29.19      0.00      0.00     66.74
11:29:20        all      4.47      0.00     28.47      0.00      0.00     67.06
11:29:21        all      3.87      0.00     28.47      0.00      0.00     67.66
11:29:22        all      4.04      0.00     30.13      0.00      0.00     65.84
11:29:23        all      4.31      0.00     30.46      0.00      0.00     65.24
11:29:24        all      4.03      0.00     29.65      0.00      0.00     66.32
11:29:25        all      4.17      0.00     30.50      0.00      0.00     65.33
11:29:26        all      3.95      0.00     29.96      0.00      0.00     66.09
11:29:27        all      3.83      0.00     28.08      0.00      0.00     68.09
11:29:28        all      3.90      0.00     28.50      0.00      0.00     67.60
11:29:29        all      4.28      0.00     31.56      0.00      0.00     64.17
11:29:30        all      4.07      0.00     29.69      0.00      0.00     66.24
11:29:31        all      4.23      0.00     29.93      0.00      0.00     65.84
11:29:32        all      4.47      0.00     29.22      0.00      0.00     66.31
11:29:33        all      3.58      0.00     30.80      0.00      0.00     65.62
11:29:34        all      4.32      0.00     30.24      0.00      0.00     65.44
Average:        all      3.21      0.00     22.97      0.01      0.00     73.81
