procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95726904  23716 824128    0    0    33  1207 224185   10  5  3 92  0  0  0
 0  0      0 95729612  23716 824140    0    0     0    20  764  448  0  0 100  0  0  0
 0  0      0 95729108  23716 824144    0    0     0     0  591  393  0  0 100  0  0  0
 0  0      0 95728100  23716 824152    0    0     0     0  679  349  0  0 100  0  0  0
 0  0      0 95727636  23716 824220    0    0     0     0  491  424  0  0 100  0  0  0
 0  0      0 95727636  23716 824236    0    0     0     0  101  115  0  0 100  0  0  0
 0  0      0 95727636  23716 824256    0    0     0     0  107  120  0  0 100  0  0  0
 0  0      0 95727636  23716 824276    0    0     0    10  150  176  0  0 100  0  0  0
 0  0      0 95727636  23716 824292    0    0     0     0  217  229  0  0 100  0  0  0
 0  0      0 95727636  23716 824312    0    0     0     0  238  164  0  0 100  0  0  0
 0  0      0 95724392  23716 824316    0    0     0     0 1060  265  0  0 100  0  0  0
 6  0      0 95717712  23716 824396    0    0     0     0 941606 247896 10 10 80  0  0  0
13  0      0 95721560  23716 824416    0    0     0     9 1099760 285992 12 13 75  0  0  0
14  0      0 95721852  23716 824440    0    0     0     0 1105385 284521 13 12 75  0  0  0
 9  0      0 95717520  23716 824460    0    0     0     0 1099834 284051 13 11 76  0  0  0
14  0      0 95717344  23716 824476    0    0     0     0 1106737 284328 12 12 77  0  0  0
12  0      0 95710788  23716 824500    0    0     0     0 1101298 285397 13 13 74  0  0  0
 5  0      0 95711536  23716 824520    0    0     0     5 1107291 282846 13 12 75  0  0  0
12  0      0 95716244  23716 824536    0    0     0     0 1103104 281887 13 12 75  0  0  0
11  0      0 95712988  23716 824556    0    0     0     0 1102665 281862 12 13 75  0  0  0
14  0      0 95711496  23716 824576    0    0     0     0 1113111 283462 13 12 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  1      0 95712520  23716 824596    0    0     0     4 1106863 280485 12 11 77  0  0  0
 5  0      0 95716672  23716 824612    0    0     0     1 1105827 279099 12 11 77  0  0  0
16  0      0 95711624  23716 824636    0    0     0     0 1107630 281138 14 12 75  0  0  0
13  0      0 95718012  23716 824656    0    0     0     0 1109503 281866 14 11 75  0  0  0
11  0      0 95710152  23716 824676    0    0     0     0 1109584 280698 13 12 75  0  0  0
