Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:27:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:27:04        all      0.08      0.00      0.04      0.00      0.00     99.88
11:27:05        all      0.02      0.00      0.00      0.00      0.00     99.98
11:27:06        all      0.00      0.00      0.00      0.00      0.00    100.00
11:27:07        all      0.00      0.00      0.00      0.00      0.00    100.00
11:27:08        all      0.04      0.00      0.02      0.00      0.00     99.94
11:27:09        all      1.32      0.00      6.49      0.09      0.00     92.10
11:27:10        all      3.00      0.00     17.54      0.00      0.00     79.45
11:27:11        all      3.33      0.00     15.27      0.00      0.00     81.41
11:27:12        all      3.11      0.00     16.26      0.00      0.00     80.63
11:27:13        all      3.38      0.00     17.61      0.00      0.00     79.01
11:27:14        all      3.66      0.00     17.58      0.00      0.00     78.76
11:27:15        all      3.61      0.00     18.18      0.00      0.00     78.21
11:27:16        all      3.83      0.00     17.95      0.00      0.00     78.22
11:27:17        all      3.02      0.00     17.18      0.00      0.00     79.80
11:27:18        all      4.23      0.00     18.02      0.00      0.00     77.75
11:27:19        all      3.44      0.00     17.63      0.00      0.00     78.93
11:27:20        all      3.80      0.00     17.59      0.00      0.00     78.61
11:27:21        all      3.44      0.00     17.44      0.00      0.00     79.12
11:27:22        all      3.42      0.00     19.32      0.00      0.00     77.26
11:27:23        all      3.88      0.00     19.05      0.00      0.00     77.07
11:27:24        all      3.48      0.00     17.65      0.00      0.00     78.87
11:27:25        all      3.80      0.00     17.05      0.00      0.00     79.15
11:27:26        all      3.40      0.00     18.73      0.00      0.00     77.87
11:27:27        all      3.99      0.00     19.82      0.00      0.00     76.20
11:27:28        all      3.98      0.00     18.49      0.00      0.00     77.53
11:27:29        all      3.93      0.00     19.84      0.00      0.00     76.23
Average:        all      2.78      0.00     13.87      0.00      0.00     83.35
