procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95842316  23728 824308    0    0    32  1173 228899   10  5  3 92  0  0  0
 0  0      0 95843612  23728 824316    0    0     0    19  817  592  0  0 100  0  0  0
 0  0      0 95843384  23728 824324    0    0     0     0  689  470  0  0 100  0  0  0
 0  0      0 95842880  23728 824332    0    0     0     0  701  333  0  0 100  0  0  0
 0  0      0 95842880  23728 824336    0    0     0     0  403  251  0  0 100  0  0  0
 0  0      0 95842880  23728 824352    0    0     0     0  165  218  0  0 100  0  0  0
 0  0      0 95842880  23728 824372    0    0     0    11  228  241  0  0 100  0  0  0
 0  0      0 95842880  23728 824392    0    0     0     0  125  116  0  0 100  0  0  0
 0  0      0 95842880  23728 824408    0    0     0     0  111  121  0  0 100  0  0  0
 0  0      0 95842880  23728 824432    0    0     0     0  257  169  0  0 100  0  0  0
 0  0      0 95839352  23728 824448    0    0     0     0 1161  354  0  0 100  0  0  0
 7  0      0 95825896  23728 824496    0    0     0     0 1052855 277410 13 11 76  0  0  0
20  0      0 95825560  23728 824516    0    0     0    10 1088861 282026 14 12 74  0  0  0
 6  0      0 95822360  23728 824540    0    0     0     0 1093554 283966 12 12 75  0  0  0
13  0      0 95825188  23728 824560    0    0     0     0 1084570 281482 13 12 75  0  0  0
16  0      0 95827512  23728 824580    0    0     0     0 1090469 280212 12 11 76  0  0  0
 9  0      0 95822480  23728 824600    0    0     0     0 1090466 281364 12 12 75  0  0  0
14  0      0 95821780  23728 824620    0    0     0     5 1092953 280600 12 11 76  0  0  0
 2  0      0 95822876  23728 824636    0    0     0     0 1087773 282214 13 12 75  0  0  0
15  0      0 95825028  23728 824656    0    0     0     0 1085721 279377 14 12 74  0  0  0
 1  0      0 95822932  23728 824680    0    0     0     0 1092569 280408 14 12 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 95825952  23728 824700    0    0     0     0 1096627 275220 14 12 73  0  0  0
 1  0      0 95825580  23728 824724    0    0     0     5 1100114 279667 12 11 77  0  0  0
10  0      0 95823544  23728 824744    0    0     0     0 1094828 277689 14 12 75  0  0  0
12  0      0 95822836  23728 824768    0    0     0     0 1094700 278526 13 12 75  0  0  0
13  0      0 95826672  23728 824788    0    0     0     0 1097279 278730 13 10 77  0  0  0
