Linux 6.6.121-0-virt (ip-172-31-0-170) 	03/24/26 	_aarch64_	(48 CPU)

11:30:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:30:07        all      0.06      0.00      0.06      0.00      0.00     99.88
11:30:08        all      0.06      0.00      0.02      0.00      0.00     99.92
11:30:09        all      0.04      0.00      0.02      0.00      0.00     99.94
11:30:10        all      0.00      0.00      0.02      0.00      0.00     99.98
11:30:11        all      0.00      0.00      0.02      0.00      0.00     99.98
11:30:12        all      0.00      0.00      0.02      0.00      0.00     99.98
11:30:13        all      0.00      0.00      0.02      0.00      0.00     99.98
11:30:14        all      0.00      0.00      0.02      0.00      0.00     99.98
11:30:15        all      0.02      0.00      0.02      0.00      0.00     99.96
11:30:16        all      0.08      0.00      0.02      0.00      0.00     99.90
11:30:17        all     19.66      0.00     11.34      0.00      0.00     69.00
11:30:18        all     40.02      0.00     22.94      0.00      0.00     37.04
11:30:19        all     39.30      0.00     23.71      0.00      0.00     37.00
11:30:20        all     39.24      0.00     23.74      0.00      0.00     37.03
11:30:21        all     38.46      0.00     24.34      0.00      0.00     37.20
11:30:22        all     39.05      0.00     24.51      0.00      0.00     36.44
11:30:23        all     40.32      0.00     22.28      0.00      0.00     37.41
11:30:24        all     37.90      0.00     23.70      0.00      0.00     38.40
11:30:25        all     39.90      0.00     22.98      0.00      0.00     37.12
11:30:26        all     41.32      0.00     21.85      0.00      0.00     36.83
11:30:27        all     39.18      0.00     24.10      0.00      0.00     36.72
11:30:28        all     39.16      0.00     24.28      0.00      0.00     36.56
11:30:29        all     38.55      0.00     23.48      0.00      0.00     37.97
11:30:30        all     39.12      0.00     23.94      0.00      0.00     36.94
11:30:31        all     40.38      0.00     22.69      0.00      0.00     36.93
11:30:32        all     38.96      0.00     23.78      0.00      0.00     37.25
Average:        all     23.30      0.00     13.88      0.00      0.00     62.81
