Linux 6.6.121-0-virt (ip-172-31-2-125) 	03/24/26 	_aarch64_	(48 CPU)

11:26:01      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
11:26:02            0       579      2.49      3.14      2.42         0
11:26:03            0       578      2.49      3.14      2.42         0
11:26:04            0       577      2.49      3.14      2.42         0
11:26:05            0       577      2.49      3.14      2.42         0
11:26:06            8       650      2.53      3.14      2.42         0
11:26:07           11       650      2.53      3.14      2.42         0
11:26:08           13       650      2.53      3.14      2.42         0
11:26:09           17       650      2.53      3.14      2.42         0
11:26:10           10       650      2.53      3.14      2.42         0
11:26:11           11       650      3.69      3.37      2.50         0
11:26:12           11       650      3.69      3.37      2.50         0
11:26:13           15       650      3.69      3.37      2.50         0
11:26:14           21       650      3.69      3.37      2.50         0
11:26:15            3       650      3.69      3.37      2.50         0
11:26:16            0       650      3.88      3.41      2.52         0
11:26:17            5       650      3.88      3.41      2.52         0
11:26:18           17       650      3.88      3.41      2.52         0
11:26:19           20       650      3.88      3.41      2.52         0
11:26:20            4       650      3.88      3.41      2.52         0
11:26:21            3       650      5.17      3.69      2.61         0
11:26:22            3       650      5.17      3.69      2.61         0
11:26:23            5       650      5.17      3.69      2.61         0
11:26:24           12       650      5.17      3.69      2.61         0
11:26:25            0       649      5.17      3.69      2.61         0
11:26:26           11       649      5.23      3.73      2.63         0
11:26:27           11       647      5.23      3.73      2.63         0
Average:            8       639      3.72      3.39      2.51         0
